date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:42:25	400/400	---MCZ	200	added ('OK')	text/plain	etag:cacheable:d5cda993d12b47b6b293da43aa54fe5e	https://culturedabba.com/robots.txt		(from )
14:42:25	32034/32034	---MCZ	200	added ('OK')	text/html	etag:cacheable:81f2a851075b9960ba8334010c9ed989	https://culturedabba.com/	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/index.html	(from )
14:42:26	2344/2344	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Aug%202019%2017:09:55%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/files/CD_LOGO_NoText_Transparent_aec99db5-1a20-4bf9-8451-063a530791cc_32x32.png?v=1479695949	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/cd_logo_notext_transparent_aec99db5-1a20-4bf9-8451-063a530791cc_32x320171.png	(from https://culturedabba.com/)
14:42:26	28759/28759	---M-Z	200	added ('OK')	text/css	etag:%221544639720%22	http://maxcdn.bootstrapcdn.com/font-awesome/4.6.0/css/font-awesome.min.css	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/font-awesome.min.css	(from https://culturedabba.com/)
14:42:26	100610/100610	---M-Z	200	added ('OK')	text/css	date:Fri,%2021%20Jun%202019%2000:31:38%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/t/10/assets/theme.scss.css?0	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/theme.scsscfcd.css	(from https://culturedabba.com/)
14:42:29	49876/49876	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Nov%202017%2006:04:58%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/t/10/assets/theme.js?0	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/themecfcd.js	(from https://culturedabba.com/)
14:42:30	46930/46930	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2012%20Aug%202019%2014:44:46%20GMT	https://cdn.shopify.com/s/javascripts/tricorder/trekkie.storefront.min.js?v=2017.09.05.1	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/trekkie.storefront.min97e4.js	(from https://culturedabba.com/)
14:42:30	5975/5975	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Feb%202019%2006:09:13%20GMT	http://cdn.shopify.com/s/assets/shop_events_listener-acf771159f9849ef6e5265782c99efe8b99406214c96a4373224ecafe285d7bb.js	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/shop_events_listener-acf771159f9849ef6e5265782c99efe8b99406214c96a4373224ecafe285d7bb.js	(from https://culturedabba.com/)
14:42:31	77546/77546	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2021%20Nov%202016%2002:31:57%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/t/10/assets/vendor.js?0	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/vendorcfcd.js	(from https://culturedabba.com/)
14:42:31	392/392	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Feb%202019%2006:09:14%20GMT	http://cdn.shopify.com/s/assets/themes_support/ga_urchin_forms-99e991855b3d8ddc69e625c68ab0579dd9927b611c2ec4943d396c72e3af0849.js	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/ga_urchin_forms-99e991855b3d8ddc69e625c68ab0579dd9927b611c2ec4943d396c72e3af0849.js	(from https://culturedabba.com/)
14:42:32	31623/31623	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Feb%202019%2006:09:13%20GMT	http://cdn.shopify.com/s/assets/shopify_pay/storefront-8ddbd55cc19e1ebbff92d676e1481c8e6b42e0c2714d3fdf6b810b1f193347b8.js?v=20190107	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/storefront-8ddbd55cc19e1ebbff92d676e1481c8e6b42e0c2714d3fdf6b810b1f193347b899c2.js	(from https://culturedabba.com/)
14:42:32	37061/37061	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2030%20May%202019%2021:07:19%20GMT	http://cdn.shopify.com/s/assets/storefront/features-ab33d36b855e9ff61cdb2c97afd04a6560935d2acf4c29db19d5acc40ed80b0d.js	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/features-ab33d36b855e9ff61cdb2c97afd04a6560935d2acf4c29db19d5acc40ed80b0d.js	(from https://culturedabba.com/)
14:42:33	31320/31320	---MCZ	200	added ('OK')	text/html	etag:cacheable:c8d49eb24ec0615b208da54561822e51	https://culturedabba.com/collections/all	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/all.html	(from https://culturedabba.com/)
14:42:33	11421/11421	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Aug%202019%2014:27:39%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/files/CDLogo2_100x.png?v=1511726962	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/cdlogo2_100x6f71.png	(from https://culturedabba.com/)
14:42:33	30765/30765	---MCZ	200	added ('OK')	text/html	etag:cacheable:7732d786a1a766ae754419ec9e1ee79b	https://culturedabba.com/blogs/news	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/news.html	(from https://culturedabba.com/)
14:42:34	27533/27533	---MCZ	200	added ('OK')	text/html	etag:cacheable:f57777b827b7d7632dc5d852f920e915	https://culturedabba.com/pages/about-us	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/about-us.html	(from https://culturedabba.com/)
14:42:34	28156/28156	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Aug%202019%2019:42:33%20GMT	https://culturedabba.com/account/login	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/login.html	(from https://culturedabba.com/)
14:42:41	85659/85659	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/2.2.3/jquery.min.js	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/jquery.min.js	(from https://culturedabba.com/)
14:44:07	535945/535945	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Aug%202019%2017:09:54%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/files/Untitled_2.001_6885c14d-bf1e-4362-94ca-94da0a6ff7c1_900x900.png?v=1505115116	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/untitled_2.001_6885c14d-bf1e-4362-94ca-94da0a6ff7c1_900x9008da2.png	(from https://culturedabba.com/)
14:44:09	26438/26438	---MCZ	200	added ('OK')	text/html	etag:cacheable:0ffe13bcde0d55151e4685ef1f21a1f2	https://culturedabba.com/search	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/search.html	(from https://culturedabba.com/)
14:44:13	18658/18658	---M--	200	added ('OK')	image/gif	date:Tue,%2006%20Aug%202019%2020:09:01%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/t/10/assets/preloader.gif?11581773928613037166	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/preloaderea66.gif	(from http://cdn.shopify.com/s/files/1/1017/1847/t/10/assets/theme.scss.css?0)
14:44:14	12830/12830	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:d21518a16f353201515285ba1999a2cf	https://culturedabba.com/collections/all.atom	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/all.atom	(from https://culturedabba.com/collections/all)
14:44:15	117/117	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:b7936e5650db424ef650dff597c21464	https://culturedabba.com/collections/all/products/christmas-edition	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/christmas-edition	(from https://culturedabba.com/collections/all)
14:44:17	639864/639864	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Aug%202019%2017:09:54%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/files/Untitled_2.002_900x900.png?v=1505115279	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/untitled_2.002_900x9001ca0.png	(from https://culturedabba.com/)
14:44:17	37628/37628	---MCZ	200	added ('OK')	text/html	etag:cacheable:cc39ca80a380c65d59afef2bc5f7844e	https://culturedabba.com/products/christmas-edition	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/christmas-edition.html	(from https://culturedabba.com/collections/all)
14:44:18	107/107	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:e21d02f499693f2d472035671fb1a45f	https://culturedabba.com/collections/all/products/1-month	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/1-month	(from https://culturedabba.com/collections/all)
14:44:19	651392/651392	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Aug%202019%2017:09:55%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/files/RG_RAKHI.001_900x900.png?v=1511732548	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/rg_rakhi.001_900x9009de5.png	(from https://culturedabba.com/)
14:44:19	38467/38467	---MCZ	200	added ('OK')	text/html	etag:cacheable:5d661b57ad5f775e77da181be678189a	https://culturedabba.com/products/1-month	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/1-month.html	(from https://culturedabba.com/collections/all)
14:44:21	162/162	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:c992d94e52afc14d45353fe80e86b56a	https://culturedabba.com/collections/all/products/janmashtami-special-stories-festivals-and-mythologies-of-india	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/janmashtami-special-stories-festivals-and-mythologies-of-india	(from https://culturedabba.com/collections/all)
14:44:23	39270/39270	---MCZ	200	added ('OK')	text/html	etag:cacheable:067b41dd26f80a4b6d9b1e650a3646c2	https://culturedabba.com/products/janmashtami-special-stories-festivals-and-mythologies-of-india	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/janmashtami-special-stories-festivals-and-mythologies-of-india.html	(from https://culturedabba.com/collections/all)
14:45:04	250335/250335	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Aug%202019%2019:33:39%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/products/Amazon_Cover_Janamashtami_large.png?v=1505186310	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/amazon_cover_janamashtami_largefcaa.png	(from https://culturedabba.com/collections/all)
14:45:05	135/135	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:d14c3c789eedd150464eef8e39c8e210	https://culturedabba.com/collections/all/products/legends-of-india-krishna-and-kaliya	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/legends-of-india-krishna-and-kaliya.20.delayed	(from https://culturedabba.com/collections/all)
14:45:07	311108/311108	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Aug%202019%2019:33:38%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/products/RGChristmas.001_large.png?v=1511733897	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/rgchristmas.001_large44ed.png	(from https://culturedabba.com/collections/all)
14:45:07	38186/38186	---MCZ	200	added ('OK')	text/html	etag:cacheable:18e41fdaf5aefc987fc5b7ea2ee87a14	https://culturedabba.com/products/legends-of-india-krishna-and-kaliya	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/legends-of-india-krishna-and-kaliya.html	(from https://culturedabba.com/collections/all)
14:45:08	136/136	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:0fcb893aa448e829bc475d5570247716	https://culturedabba.com/collections/all/products/legends-of-india-shiva-and-bhasmasur	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/legends-of-india-shiva-and-bhasmasur	(from https://culturedabba.com/collections/all)
14:45:10	37324/37324	---MCZ	200	added ('OK')	text/html	etag:cacheable:765de416f558250ff64c7c027aee99e5	https://culturedabba.com/products/legends-of-india-shiva-and-bhasmasur	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/legends-of-india-shiva-and-bhasmasur.html	(from https://culturedabba.com/collections/all)
14:45:13	992723/992723	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Aug%202019%2017:09:55%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/files/RGChristmas.001_900x900.png?v=1511733622	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/rgchristmas.001_900x9001921.png	(from https://culturedabba.com/)
14:45:14	156/156	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:afd1d23fc42a3b46fa5ea0e966918a2d	https://culturedabba.com/collections/all/products/rakhi-special-stories-festivals-and-mythologies-of-india	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/rakhi-special-stories-festivals-and-mythologies-of-india.26.delayed	(from https://culturedabba.com/collections/all)
14:45:15	38828/38828	---MCZ	200	added ('OK')	text/html	etag:cacheable:26374255abf7c1a6e1bd7dd3d6ed93e6	https://culturedabba.com/products/rakhi-special-stories-festivals-and-mythologies-of-india	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/rakhi-special-stories-festivals-and-mythologies-of-india.html	(from https://culturedabba.com/collections/all)
14:45:46	542993/542993	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Aug%202019%2019:33:39%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/products/Amazon_Cover_Diwali_large.png?v=1505185931	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/amazon_cover_diwali_largea3bc.png	(from https://culturedabba.com/collections/all)
14:45:48	37366/37366	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4a5e-91f6%22	http://cdnjs.cloudflare.com/ajax/libs/packery/1.4.3/packery.pkgd.min.js	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/packery.pkgd.min.js	(from https://culturedabba.com/collections/all)
14:45:51	43702/43702	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:ebc4061a637bd6a358b20fecbec0b686	https://culturedabba.com/blogs/news.atom	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/news.atom	(from https://culturedabba.com/blogs/news)
14:45:53	30447/30447	---MCZ	200	added ('OK')	text/html	etag:cacheable:cdc29b04ebc1190579f4d2eb22e46ef1	https://culturedabba.com/blogs/news?page=2	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/news4658.html	(from https://culturedabba.com/blogs/news)
14:45:56	36015/36015	---MCZ	200	added ('OK')	text/html	etag:cacheable:ca4dd823b178e7e44e34d97cf1ed6cba	https://culturedabba.com/blogs/news/christmas-joy-in-60-pages	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/christmas-joy-in-60-pages.html	(from https://culturedabba.com/blogs/news)
14:46:07	362935/362935	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Aug%202019%2019:33:40%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/products/Amazon_Cover_Shiva_Bhasmasur_2_large.png?v=1505187717	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/amazon_cover_shiva_bhasmasur_2_largeff23.png	(from https://culturedabba.com/collections/all)
14:46:10	33861/33861	---MCZ	200	added ('OK')	text/html	etag:cacheable:71df70e941aead7f99e5c59fccba08dc	https://culturedabba.com/blogs/news/spreaddiwalilove3	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/spreaddiwalilove3.html	(from https://culturedabba.com/blogs/news)
14:46:11	406327/406327	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Aug%202019%2019:33:40%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/products/Amazon_Cover_Krishna_Kaliya_2_large.png?v=1505187819	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/amazon_cover_krishna_kaliya_2_large602e.png	(from https://culturedabba.com/collections/all)
14:46:13	33777/33777	---MCZ	200	added ('OK')	text/html	etag:cacheable:87ba93d599cd18aa65d0d7c2d8c5a50f	https://culturedabba.com/blogs/news/spreaddiwalilove-1	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/spreaddiwalilove-1.html	(from https://culturedabba.com/blogs/news)
14:46:26	186899/186899	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Aug%202019%2017:11:09%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/articles/photo5519575962761668527_1024x1024.jpg?v=1511167630	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/photo5519575962761668527_1024x10246f0f.jpg	(from https://culturedabba.com/blogs/news)
14:46:28	34034/34034	---MCZ	200	added ('OK')	text/html	etag:cacheable:0b987b851b750ac7864c9c7f50846218	https://culturedabba.com/blogs/news/spreaddiwalilove	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/spreaddiwalilove.html	(from https://culturedabba.com/blogs/news)
14:46:35	500643/500643	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Aug%202019%2019:33:41%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/products/Amazon_Cover_Rakhi_large.png?v=1505186443	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/amazon_cover_rakhi_large4bf5.png	(from https://culturedabba.com/collections/all)
14:46:37	34164/34164	---MCZ	200	added ('OK')	text/html	etag:cacheable:945c5584dca0aa1b63bb128fb4764878	https://culturedabba.com/blogs/news/can-you-solve-this-firecracker-puzzle	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/can-you-solve-this-firecracker-puzzle.html	(from https://culturedabba.com/blogs/news)
14:47:29	377574/377574	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Aug%202019%2017:11:09%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/articles/CultureDabba-EatPrayLoveThanks-Diwali.001_1024x1024.png?v=1507788412	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/culturedabba-eatpraylovethanks-diwali.001_1024x10249be7.png	(from https://culturedabba.com/blogs/news)
14:47:55	158719/158719	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Aug%202019%2017:10:34%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/files/Untitled_2.002_05c4e899-4837-425a-aa59-2191ffeabb9a_large.png?v=1505115986	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/untitled_2.002_05c4e899-4837-425a-aa59-2191ffeabb9a_large84c1.png	(from https://culturedabba.com/pages/about-us)
14:47:55	2095/2095	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Feb%202019%2006:09:14%20GMT	http://cdn.shopify.com/s/assets/themes_support/shopify_common-8ea6ac3faf357236a97f5de749df4da6e8436ca107bc3a4ee805cbf08bc47392.js	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/shopify_common-8ea6ac3faf357236a97f5de749df4da6e8436ca107bc3a4ee805cbf08bc47392.js	(from https://culturedabba.com/account/login)
14:47:58	27402/27402	---MCZ	200	added ('OK')	text/html	etag:cacheable:3304315ceee209f5c1ddb585c53e5a4c	https://culturedabba.com/account/register	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/register.html	(from https://culturedabba.com/account/login)
14:47:58	602/602	---M-Z	200	added ('OK')	text/css	date:Tue,%2024%20May%202016%2018:56:14%20GMT	http://cdn.shopify.com/s/global/search.css?160c32eaa9f51454dc7fb8fe0d6a3c1163145315	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/searchc6df.css	(from https://culturedabba.com/search)
14:47:59	660717/660717	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Aug%202019%2017:11:09%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/articles/CultureDabba-EatPrayLoveThanks-Diwali.002_1024x1024.png?v=1507871849	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/culturedabba-eatpraylovethanks-diwali.002_1024x1024ba01.png	(from https://culturedabba.com/blogs/news)
14:47:59	1415/1415	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:d2c6597f02b69a3db4f879b64535ed25	https://culturedabba.com/products/christmas-edition.oembed	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/christmas-edition.oembed	(from https://culturedabba.com/products/christmas-edition)
14:49:07	1125209/1125209	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Aug%202019%2019:46:10%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/articles/CultureDabba-EatPrayLoveThanks-Diwali.003_1024x1024.png?v=1507945735	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/culturedabba-eatpraylovethanks-diwali.003_1024x102470f9.png	(from https://culturedabba.com/blogs/news)
14:49:16	469715/469715	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Aug%202019%2019:48:01%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/products/RGChristmas.001_grande.png?v=1511733897	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/rgchristmas.001_grande44ed.png	(from https://culturedabba.com/products/christmas-edition)
14:49:19	227/227	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2013%20Aug%202019%2019:49:16%20GMT	https://churchprbook.com/wp-content/uploads/2016/04/Amazon-order.png	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/amazon-order.3e.delayed	(from https://culturedabba.com/products/christmas-edition)
14:49:20	849/849	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2019:49:19%20GMT	http://pinterest.com/pin/create/button/?url=https://culturedabba.com/products/christmas-edition&media=//cdn.shopify.com/s/files/1/1017/1847/products/RGChristmas.001_1024x1024.png?v=1511733897&description=Christmas%20Edition	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/index5cb0.html	(from https://culturedabba.com/products/christmas-edition)
14:49:21	1571/1571	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:3a9d1719f609ef439c94386764d9b07a	https://culturedabba.com/products/1-month.oembed	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/1-month.oembed	(from https://culturedabba.com/products/1-month)
14:50:54	569238/569238	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Aug%202019%2019:49:21%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/products/Amazon_Cover_Diwali_grande.png?v=1505185931	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/amazon_cover_diwali_grandea3bc.png	(from https://culturedabba.com/products/1-month)
14:52:26	569238/569238	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Aug%202019%2019:50:53%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/products/Amazon_Cover_Diwali_2048x2048.png?v=1505185931	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/amazon_cover_diwali_2048x2048a3bc.png	(from https://culturedabba.com/products/1-month)
14:52:35	1273231/1273231	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Aug%202019%2019:49:11%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/products/RGChristmas.001_1024x1024.png?v=1511733897	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/rgchristmas.001_1024x102444ed.png	(from https://culturedabba.com/products/christmas-edition)
14:52:35	0/-1	---M--	301	error ('')			https://churchprbook.com/wp-content/uploads/2016/04/Amazon-order.png	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/amazon-order.43.delayed	(from https://culturedabba.com/products/1-month)
14:52:36	993/993	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2019:52:35%20GMT	http://pinterest.com/pin/create/button/?url=https://culturedabba.com/products/1-month&media=//cdn.shopify.com/s/files/1/1017/1847/products/Amazon_Cover_Diwali_1024x1024.png?v=1505185931&description=Diwali%20Special-%20Stories,%20Festivals%20and%20Mythologies%20of%20India	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/indexf265.html	(from https://culturedabba.com/products/1-month)
14:52:37	1732/1732	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:3d0694e1ef12175c0cfa21385a4435da	https://culturedabba.com/products/janmashtami-special-stories-festivals-and-mythologies-of-india.oembed	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/janmashtami-special-stories-festivals-and-mythologies-of-india.oembed	(from https://culturedabba.com/products/janmashtami-special-stories-festivals-and-mythologies-of-india)
14:53:18	250335/250335	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Aug%202019%2019:52:37%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/products/Amazon_Cover_Janamashtami_grande.png?v=1505186310	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/amazon_cover_janamashtami_grandefcaa.png	(from https://culturedabba.com/products/janmashtami-special-stories-festivals-and-mythologies-of-india)
14:53:58	569238/569238	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Aug%202019%2019:52:27%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/products/Amazon_Cover_Diwali_1024x1024.png?v=1505185931	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/amazon_cover_diwali_1024x1024a3bc.png	(from https://culturedabba.com/products/1-month)
14:54:00	250335/250335	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Aug%202019%2019:53:18%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/products/Amazon_Cover_Janamashtami_2048x2048.png?v=1505186310	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/amazon_cover_janamashtami_2048x2048fcaa.png	(from https://culturedabba.com/products/janmashtami-special-stories-festivals-and-mythologies-of-india)
14:54:02	12374/12374	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Aug%202019%2014:27:39%20GMT	http://cdn.shopify.com/s/files/1/1017/1847/files/Amazon-order_medium.png?v=1511739656	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/images/amazon-order_medium89d9.png	(from https://culturedabba.com/products/janmashtami-special-stories-festivals-and-mythologies-of-india)
14:54:03	1191/1191	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Aug%202019%2019:54:01%20GMT	http://pinterest.com/pin/create/button/?url=https://culturedabba.com/products/janmashtami-special-stories-festivals-and-mythologies-of-india&media=//cdn.shopify.com/s/files/1/1017/1847/products/Amazon_Cover_Janamashtami_1024x1024.png?v=1505186310&description=Janmashtami%20Special-%20Stories,%20Festivals%20and%20Mythologies%20of%20India	C:/Users/saura/Downloads/CultureDabba/culturedabba.github.io/CultureDabba/web/index6d5e.html	(from https://culturedabba.com/products/janmashtami-special-stories-festivals-and-mythologies-of-india)
